address,amount
0x0599a7bf5c1f8c731fc6fae05ff9daf76dcacff6,7687.211147760864822790
0x2b92f5fe76bfbee017d6501c98179fbb7e6d95e9,7420.327345918528728793
0xc60fe81db2def0e54a5ee45bb3666aa5d913c5f7,7032.612148862262762668
0xc74399bf554d1b482e6f05d0b434aa18fa1de084,6999.056774368681465439
0x4bf3854e23c1ed5d72304a86c85d29640eace788,6603.660019009906573006
0x9c813b5836e60ea52ebf7a49ee2f62e8f3e5200b,6590.215857562553028696
0x1f3de773d8334a1d66630f1d08bf7666d8e55391,6583.634578449321188817
0x5b39b7f6cf23d3f5d5ba2614a9add4dd284dff47,6397.080670337001138251
0xb835490b75acf1c9f7a1df3b9b74983f555dc778,6325.127314043041037396
0x1ab7049ad75434bbfab63ea365fef3613b68ad91,6324.571464093645199222
0xa983d376c9590c8e7bba8556b3914c194f07d9ea,6129.874507193912495189
0xfa71c84f59f28747e2e4062ac26f1340c654566e,6062.438026778169251975
0xc0ddef68bbf412b9a38975be090b0f0cdb56f956,6016.985360000000000000
0x0c42582574f8c7caeccb70a3b9c8d71f9f4b114b,6000.000000000000000000
0x9b344d14f83ebdb02758751ffb605a8c5f240195,5890.527970033179050587
0xb379ca5607ca05e547da57dc57d1081e2d4a4be0,5881.001603143117985376
0xa4ff7ff49d447c01e37aafa89b27c15bc76652d3,5824.773847010814722226
0x81a5f5550c14a671cb47db08594bf6549e699d74,5771.057851666666152111
0x380604e85e772f51014636aa72b107f163609dde,5695.798761354933447515
0x041d5bbef8e348852dbaf630eaff84b28c8a962b,5642.929112091231617297
0x9ec376790deb8f467e150d759ee5289ca0328e6c,5547.450000000000000000
0xf26f94c09ef6db2fd881559e35deab1977dae398,5500.000000000000000000
0x5f1dcc33004ac2d8c1eaf27168083ed189888060,5492.010436504583426944
0x280d86a82ee4fa0e6be9582daf9430d9bc64fae8,5400.000000000000000000
0x44094beffe3935ea22cb14d97aaa3044c09e0509,5310.000000000000000000
0xb9747ba3121de8cd28eb03a96226a5c95e7282f6,5290.999999999999995600
0xa4dcd70a4df70950a388a4b96003924bb7b8b61d,5057.444581641462391308
0x2948e9af4c898ec3ee4501ea381bc08ea96a5db6,5000.000000000000000000
0x8858f5d73b7f5745fa6d4df1bbd3b9e8e0a9bcbb,5000.000000000000000000
0x7baa47d00c901714a45e36cae641ac7f62934623,5000.000000000000000000
0xda4262b7f91f54bc28d58be95b3122971eb4f5d7,5000.000000000000000000
0x93ab262b5a44a820e870bc685089c52ab38d9e59,5000.000000000000000000
0xd74d2f293e13b25c8dc51707901eaa401c7e9a59,4995.900000000000000000
0xfe9c620755c8f6bf9761e1fce4e40944ae901577,4815.295604327793092560
0xb742735af8550dbd6f53d6ba5ef6251fbee36099,4813.397075608603682100
0xf430cf53338128ffe0ca14df3650f2cf633cc43c,4788.410245784679088485
0x4640dbf7c96e431819fe2c6701745e218c2271d3,4708.580360000000000000
0x1fd18bebcd1dde8be03429c31500a528cb9793ed,4619.765784743128692344
0x948a1c16fa061f5d21dfea913eaf869be00a4883,4616.953356298653171271
0xa99be17f65f8522aa5e7d414281dc4a69b73b6fc,4515.597883954757560138
0x12839c198960255fc47d57c0e494f635e7c5be00,4504.509908111411944563
0x25ed248aec79407177f62b273238e11a656b9d64,4500.000000000000000000
0x3db660d7ec5311496526f4c0f449f375ebb27cdb,4500.000000000000000000
0xa6504204daf714706aff26b86d9502c9a692e6eb,4500.000000000000000000
0xb71b791c56efa4b7609b6aecf1f6b3440f186578,4478.974290916312777115
0x03e9415ef1bb03c154d051779131f30c0f9db3e2,4399.999999999999995600
0x1bdfdeb2a81f23623589d0cec09b1461c06695a5,4353.047997552338293594
0x7935911d0fa8b78271f3ea086e998916a8cd4209,4331.775659430470920688
0x9b2e3525a6e707ed2825e39ece9ba46a7dbd7a43,4287.953586526753969602
0x135f2111a49624e797cc88468b9b3ec841466b76,4193.701892250724246510
0xdfbf238239d5218ec771de4f3cc2a381792a27e0,4163.925817569107899265
0xd3fa16517fb1d295347a40471fe86e4a55f9f786,4000.000000000000000000
0xf9f797923d6862330cb7a3de5d301785552a1924,4000.000000000000000000
0x784ba3ad7b3036a7765c504dab038f7f7350763b,3993.987863895417190231
0xe71fb6df710df03fbe8f7783236dca1d2dc6bda8,3988.035500368186491304
0xc2a35cf982699204e893e1b128692f421fc6ea15,3929.257628613540539821
0xf528a0c1039f015b3c9ac265f00613c1ea70bbb2,3800.000000000000000000
0xf648ffda56034375b9c87a21033dd765064a9b1f,3704.540000000000000000
0x2d6ab54b07a9da94044fd8959574ac2b47fdb4ce,3694.675408519710345637
0xcc0548d03fa0ffc0174f73143eaf3bb54c9874c0,3535.663621333598360429
0x637dcd707a07fc18bc6c229206c50e9d2d145486,3500.000000000000000000
0x4831b73ee8feca6c8e5d196c070044cc1d63e249,3452.405565394786607297
0xeea26d02a08c1be22e4468d08f3be7a49a815607,3366.000000000000000000
0xecaeab4dc04867c7e69c3b856d3c3e8b702123fc,3325.339304432817038393
0x11a602ef01a1034acb2845a514915ed0a426eec7,3314.806841456948077843
0xa6ad48db83ebf56bd417e2ef5a851c2bad3e2c11,3200.230000000000000000
0xcdcaf38f5bb0b2b41ee37dc9b6242c8784f6aa04,3188.795720000000000000
0x7a9767810585ecf7af8487085bf2b58a83fa1c36,3150.000000000000000000
0x741f0031457111523308845f15a47d3321ab710a,3072.761422078328019540
0xd6153cb2f2036b7d5f201912d612a5968f36a2fa,3048.545343440341124474
0x589f50795efb3a7f3af9713173baddb46c16e4dd,3043.000000000000000000
0xd9a6b39623c6fa76f69d8967118968487c6b8e53,3036.585106713701162427
0xa70bceaa99da8cf2edae5b17da79607cbf6286dd,3003.479359154922016648
0xda876824ff25147ec0b91ea3eb2522790de0a9a2,3003.111332600000000000
0x9f8081e1d884a8bae70c7bd6e0c5535925454265,3000.000000000000000000
0x726a64abf24c6b43985d37f021ee62d32ccfe147,3000.000000000000000000
0x009f7cd88fcaefeb56fc2c00be4f50ca8fd6d0da,3000.000000000000000000
0x9cb6247bf9e22da514b1b32acae28c560c73d848,3000.000000000000000000
0x52e30504be818b089c6f972a9daabaa3a93f0741,3000.000000000000000000
0xc2e97ae6ca9aafb19ce0b8bcd1f4c50285db2377,2885.232527202851827467
0x648488d142a1e51c9ad8024ce7b9f1d827dd30c5,2879.999999999999998790
0x3cf0554fe4b1f23d0523dae8b67bb18b7f986a6b,2700.000000000000000000
0x1bb85b13c8c7a2eba8ec83687188b45716a966a5,2694.791531845958002567
0x2736767b07239e935e8678446a31eeeae735f5bf,2639.140562001002160920
0x17436f73d74cf300f855e91364233c1e8bf3838d,2634.304769690786190258
0xf6bed2bb9ab681b0b736f347351faca63231e84d,2602.542930432870472223
0x513eda11dbc27d0cecfc26a0addf425f5e41d194,2584.648572958305906735
0x29dc80bcd28e91c9f4ce4c24a8cb42333641818c,2574.665652993203427072
0x33152b0176dd5b08b523838fe5719e78cfd5b63d,2523.945897448943786050
0xc56aa3aaba0299a6e303b897181efded53ffced6,2522.225162101764754193
0xf74e806568a1b7e3ec604bbff7191a839f94cb5f,2516.146916376659792648
0xed8e6e0f81932a33f637ae77827fe76d1b8a0b0a,2507.646175000000000000
0xd0e8060e52d8c23984f22ac899d18fc53aa8bcbd,2500.000000000000000000
0xe497eb7b23c788c7b8c1dfb7846c782f0342097d,2493.421392618667784474
0x9c52afca38083642a8ab85b8d44f5476432006b0,2472.897420170000000000
0xfb830a2611b4797519a9ebc947190a1e5ada6390,2434.050000000000000000
0x53f5f6caae70b821f782eab14c013ee1312b63cb,2378.196454099700350460
0x0e70db7cb5b24b9b2de49a1aeda12f3a3b09d804,2354.755943569068081881
0xd0529b53bae79ebf00e429dc74c897fc372f61de,2351.439062899919176860
0x8c1f5e29b28453e0fc567246a68f6681897dd3a3,2334.907221647445905822
0x6e68800d1294e4cbed7eb785743e26b2e75fbe62,2312.587500000000000000
0xbc9c7f5b3eae3c3cb6d3ebb881a0b74960a61aed,2277.360102156032548372
0xb7688ada3ce97efcd978054aad8d3f8ebb36e68d,2255.352066000000000000
0x277fd0793d7d695450e5aedbef94835728ac50f0,2223.645340521140093507
0xacf5b009bb31d103938f0cfdb181ba7c417f69c6,2222.682389675849612949
0xf892fd93152a012a33b4ac2daa2629272334b1fc,2200.000000000000000000
0x9494c6b8deb9e790001374087e1cab486e1a210f,2198.297899599999998625
0x38fdb5381f0b657b619d171b0ded510ea8998ef9,2144.999999999999997855
0xf82148ea0eb1c7635364574c018cb01d1411c6ad,2116.142708692899163762
0x638a3cfd0f38c43dfba57e615585396e4b7e2087,2113.575728016464799605
0x1f903ddf247f365213a11abbbd28dded5066708a,2103.772582933801208618
0x7fcd2dc7384b25c57c9199f8db072b27cf5e77a3,2100.000000000000000000
0xea80928510d054dbcf04baa75317704e9628d26f,2087.864304393665017678
0xbfc971427ef60c03b556752d36817dddafd71127,2024.383765893003909700
0xa01664e931e2a76314daf0d871d8d40870c775ca,2000.083920485937915657
0xb975ef9fd04b5aced3b5e32aba9ad57ddfa3e078,2000.000000000009998900
0x7817a13b97f59d169ae474853d1c48c1e207a2dd,2000.000000000000000000
0xf7a9a505052f57960ebf49193ec751380acb07e2,2000.000000000000000000
0x7d000f237d74313038fe7d0669a9b8c4f225727b,2000.000000000000000000
0x4f1aa88726f1c5d033ba774164fed61093a1234a,2000.000000000000000000
0x6b82694f6b9254da8cdb11be621f30e04dab0fd2,1987.000000000000000000
0xdf1f542d7da5a8f552f16605f27c4da399b78410,1984.942340203878740827
0x81f2d0de436a0fc18affc050c1d7f3cd83bb6091,1983.432372811366525326
0x0f4cd6be5aef5857352e1c6d481f4c2c3bc9c4fe,1980.000000000000000000
0x9fde3a0d6acdca61a945a9c83aa36bcb5b44242b,1977.252675000000000000
0xd44b930abf8b03cc983130f75f834252c19a79b6,1960.000000000000000000
0x0f2499f5f6616fc2b1383a5db73f5a6c79af39f3,1899.999999999999998900
0xba611ccdc5e02a7d593a9d57940ce2aed2be5b94,1877.738668628281897476
0xdf7d2e6b0cf5f2626b09006706239ab55ef7b940,1846.222197779273086211
0x3d9f7163654541b7da4915d3c0f600b00bf4099d,1832.488528354153207055
0x056c42c40c9430d164a2efc3671163f5178fe227,1789.699999999999995270
0xfda0f12945710426618a10b68a16b518ec857f5c,1782.572744492074568836
0x8b064558870abfe56753ce34bb97bfc9a37ddf78,1757.121177863948111349
0xd9c44283f00465a2f247d7fbb8c198276cef396f,1734.253714597102619161
0x2baa477263649a311693a6d6cec3414620d0928e,1706.016230537863718169
0xe71f03aa09c0ca99f222b018ec0e9e77478f2294,1665.388823458891021712
0xcc6b5a25f0915ab4a5c8007b5df0e6c3caffb5f4,1660.000000000000000000
0xc3b5e0715abecdf61e5068b8a59d245e4a4ffc7e,1578.002778741955984343
0xc864b9124ac150425b3c54e2616ac7fa652aaded,1564.726478000000000000
0x433532a0c6cfee0d22e8e677971ec8218162e2fd,1500.000000000000000000
0x7398401bdbf016c416e905ca5addb97a5d46723f,1500.000000000000000000
0xe4ca5d58018ac3260c5d89374e985f97c9cc2eb6,1500.000000000000000000
0x21745f6a156cc22d060b4e5062f6584ce5a7a793,1500.000000000000000000
0x304bab45492bc446077886d5ead41736514e4318,1500.000000000000000000
0xfac6dde4b5cf2604746f9da16ca89877a00bf110,1496.000000000000000000
0x4039db8882371978c85bd4f410dbecf5b770a9f4,1480.000000000000000000
0x2e766d819035a8493c971afda609fbcde6abfe23,1474.490915578417610898
0x5a29dcdf747815ed5f90312755be62678048b697,1450.000000000000000000
0xc57b363e5a14637c98a3f7c541c0f45d5fc99c0d,1429.999999999999998570
0xd2d083b45743579474988c92540f1786f60414e4,1427.013959479821614615
0x37815e3a89029eadb1136a5f24653a48376a0c7d,1419.020866699198221483
0xae1a1cdb13ec86506831531d9e52456b2c0eb625,1407.913266354949058109
0xc6913bb0c0dbb6c02e6e6122bded4103970732e6,1400.000000000000000000
0xdb173800291b08bb64b7aef08242f86e5fb001b8,1396.502553601604291011
0xc765b123b8b0c3db4dc054da944cf5c3aca22e61,1396.287470355781143102
0x82fa9193b6d04e4290bc03c23df6d7d6e37a42df,1394.003837385403917739
0x151661200e7ac17fd43efa6ce96b6ac55ff8a086,1350.000000000000000000
0x5dcf4010ad5141bc8490a287f2d9823bceb5994b,1278.814931678908267071
0x84152cc3b560a1deaec0a87a1fb29466d429c6c2,1265.714077032264551147
0xad76f8585a72c0d7c4579f828add6dbd0239f058,1265.209142510729791575
0xfd63b17555219c0e49bc23e7e2503ced0c7703df,1229.190852782138265720
0xab62f3e5926dfb8a27e8247c4b743792c0387070,1200.000000000000000000
0x928d02bcf6eb26e9c35da5b043025ab30a0ff589,1192.597643700000000000
0xa2784b767957b9358c452f63c45efeff7d7cf138,1190.103858629075330024
0xd3b0be53fb5e5631717c5b5e92368e4a4d0b2a77,1130.000000000000000000
0x33a5d9a07fb0e3b0786d98b4e9e6ce832667ea74,1115.992665512653036682
0xa5c0bea73913d11aa860005f30b4b4aa82506187,1110.999999999999995325
0x248ee97c392ed1f1b0003550a667b720559e186b,1100.000000000000000000
0xcc06bdea7d8db29a32f385b408bf0b545e82c8ae,1100.000000000000000000
0x67ee267ff3c58d4248ff4ab2a0d44ee1b9289d69,1099.999999999999998900
0xad9ffc02fec8ca36456a48d8bf7a2e654d7068da,1099.999999999999998900
0x1a05f761ba04e98011b973516b9f47fc474ecf34,1099.999999999999998900
0xf5d80973cb36299c798ec696ce9d6811592889f3,1090.000000000000000000
0x679a5d286ef5f9c921ac41bf1abd83c64dff94b3,1089.748434803137991607
0x5d8be4dc2cbf4e064fc88134498ef29cdaedae5d,1089.139000000000000000
0x51461ed1a13c158a0716b387b62d892937c7eeb2,1084.188643779996214809
0xecff6a6babe5ab78e3b4e16532da74c275d7bd48,1050.000000000000000000
0x1bf676c9746c08d67e58df1d9846416c3e9e0ced,1040.000000000000000000
0x753ff020221455ebf564dfc3687732b2e852bebc,1034.635000000000000000
0x6e2f3c3ad8b28a2f05fd38489ba4e27c3cbd381a,1010.000000000000000000
0xc0a4cfd0833d315a88ff26bc90245bda9f69e8e7,1010.000000000000000000
0x217875645479fc27a9f74dbbe0b0f14030d7aa79,1004.792870000000000000
0xd1d9b59292eef717b3c145d182dc32b67fd3faab,1004.000000000000000000
0x303994279717466d68c14c65bf57c704d03ed665,1000.999999999999998350
0xe6a09a8d0c75513c544cdff2bab8969de0185409,1000.354047949982747857
0x14d763ac490f58c439738e0858f038fc2e4cc0ff,1000.000000000000000000
0xd7c6a86b7d67c363176b412ced35b7ed84b31092,1000.000000000000000000
0xf9dd9e7f8fec548146a4a1217e4d347428d73b1e,1000.000000000000000000
0x337696a427c76c2b7c46d3483f14798cc5e30d05,1000.000000000000000000
0xc2cc9400ef324e79880c82f40c258917b7357354,1000.000000000000000000
0x438f042c02fcb79335de037ff612f4f4b7c02861,1000.000000000000000000
0x7ab70fc6f222682ad5147b4062953db42d6fbdc2,1000.000000000000000000
0x0a592fc615e78555268d8ee5e4c5d51432fb3903,1000.000000000000000000
0x50f2ba8714282b88505c1b74fc16f3160970552a,1000.000000000000000000
0xa05710b9db8b062f2cc9a3563fc5120419b2bd29,1000.000000000000000000
0xbe990e024d9b62b0ce6523e93685d753f398c74c,1000.000000000000000000
0xfa91f3b524341b8e04d6d5f12fea3a2be9523a33,1000.000000000000000000
0xc6e2f5af979a03fd723a1b6efa728318cf9c1800,1000.000000000000000000
0x31e6916c074e78704e81c899808fc9becbf85e05,1000.000000000000000000
0xd765c5b0b64875393f27769af380ecde18538766,1000.000000000000000000
0x510f3e027d96ff64c679884e8e0242625ec515c4,1000.000000000000000000
0xe652076b2c9a3cf96966b7014159d564d2cd5bd0,1000.000000000000000000
0xb23424322720faac3078ff23aea83fe2d503542f,1000.000000000000000000
0xb9bb3de3822cc38a3417850f986bc99beffd77c5,1000.000000000000000000
0x746328d8800776eee71e0f8a8f6a349c8b1da167,1000.000000000000000000
0x0367d81ac12d4f23a8154374c29b40bf3d6a2402,1000.000000000000000000
0x281d523497eea6ee0a4b5d3666b942999ef2ca10,1000.000000000000000000
0x845221766f7acd97b14e071f7b892375b9b1db3b,1000.000000000000000000
0xc7b724d0d9ec56a7b6aeea32763c428ab314af19,1000.000000000000000000
0x7f8a02c1d0d76dad1c452a74cb1eb9e74d2ad824,1000.000000000000000000
0x36b290af9c746d08de402252bd303a4212bf1a17,1000.000000000000000000
0xaf2de749e57b6217d96105014834d22f00679dfa,1000.000000000000000000
0x6cd4316a73f20532a616696d4816dd448f472a05,1000.000000000000000000
0x663aa469a13db3fc62d35ec3246e9462f8cb4c1a,1000.000000000000000000
0x5414abf0082d195c2383adefce022ddd568d8d4f,991.744006120000000000
0xfe34c34c1a9d9f0372319b1ce22b76557c98da19,990.228230245821373597
0xc9f3edb64b7cbd5691aa709a3fc4717cf67d63bf,990.000000000000000000
0xa2dbf4010f69270fa4edb2a50539d503e4325902,983.563881874501646000
0xe593cbd0044353d290b07ed8defb0decd2556c51,960.503557000000000000
0x80f9764246eea095708a8dbf75951a984fc8f66c,900.900000000000000000
0xdd2f42b3368af3be3ee7cd4490e44c0c3b4f28ba,900.899999999999999010
0xdb1ffa285bf26f802d796e0c38c48bed12e53f99,900.000000000000000000
0xf887d4e93a7c51b43efeef6872daa635bdd5835d,900.000000000000000000
0x77893969861f73b274e9c63bbe9505a64dad05cf,900.000000000000000000
